poi_id,poi_name,poi_type,address,lat,lng,description,vs_title,vs_addr,vs_tel,vs_lat,vs_lng,vs_content_id,vs_content_type,vs_firstimage,step2_status,step2_match_type,vs_admission_fee,vs_use_time,vs_holiday,vs_homepage,vs_foreign_languages,step2_detail_status,vs_matched,vs_admission_fee_text,vs_admission_fee_value,vs_admission_fee_free,vs_phone
POI_085097b48f,Hongdae Railroad Street (홍대 땡땡거리),street,,,,,,,,37.5547921,126.9317101,,,,not_found,short_kor,,,,,,,False,,,,
POI_eee0f0a8ec,Jazz Bars (재즈바),restaurant,,,,,,,,37.55030319999999,126.9229644,,,,not_found,,,월요일: 오후 8:30~10:40 | 화요일: 오후 8:30~10:40 | 수요일: 오후 8:30~10:40 | 목요일: 오후 8:30~10:40 | 금요일: 오후 8:30~10:40 | 토요일: 오후 8:30~10:40 | 일요일: 오후 8:30~10:40,,http://www.clubevans.com/,,,False,,,,02-337-8361
POI_911b1bb898,Anguk Station (안국역),tourist_spot,,,,,,,,37.576556,126.985472,,,,not_found,short_kor,,,,,,,False,,,,
POI_168717234c,Insa-dong Culture Street (인사동 문화의 거리),street,,,,,인사동 문화의 거리,서울특별시 종로구 인사동,,37.5739535014,126.9850146618,132219.0,38.0,http://tong.visitkorea.or.kr/cms/resource/86/3571886_image2_1.jpg,success,exact_kor,,매장 별로 상이함,,http://www.hiinsa.com,['en'],success,True,,,,
POI_f0acda8b4c,Seoul Museum of Craft Art (서울공예박물관),museum,,,,,서울공예박물관,서울특별시 종로구 율곡로3길 4 (안국동),,37.5767003779,126.9835480508,2738571.0,14.0,http://tong.visitkorea.or.kr/cms/resource/87/3083687_image2_1.JPG,success,exact_kor,무료 (대관전시 유료 가능),월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 6:00 | 수요일: 오전 10:00 ~ 오후 6:00 | 목요일: 오전 10:00 ~ 오후 6:00 | 금요일: 오전 10:00 ~ 오후 9:00 | 토요일: 오전 10:00 ~ 오후 6:00 | 일요일: 오전 10:00 ~ 오후 6:00,,https://craftmuseum.seoul.go.kr/main,['en'],success,True,무료 (대관전시 유료 가능),0.0,True,02-6450-7000
POI_fdccc51ba3,Gyeongbokgung Station (경복궁역),tourist_spot,,,,,,,,37.575838,126.97358,,,,not_found,short_kor,,,,,,,False,,,,
POI_f43a5e069a,Sajikdan Altar (사직단),history,,,,,,,,37.5755826,126.967691,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,"https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_2_0&VdkVgwKey=13,01210000,11",,,False,,,,02-739-7205
POI_4ca76850e8,Hwanghakjeong Pavilion (황학정),history,,,,,황학정,서울특별시 종로구 사직로9길 15-32 (사직동),,37.5771000006,126.9651024987,1604450.0,12.0,http://tong.visitkorea.or.kr/cms/resource/31/3350631_image2_1.jpg,success,exact_kor,,10:00~17:00,매주 월요일 / 1월 1일 / 설·추석 당일,https://hwanghakjeong.org,['en'],success,True,,,,02-738-5785
POI_478de5247c,Hyoja-dong Streets (효자동 거리),street,,,,,,,,37.58266709999999,126.9719526,,,,not_found,short_kor,,,,,,,False,,,,
POI_5d7d1237ff,Tongin Market (통인시장),shopping,,,,,통인시장 일맥상통맥주축제,서울특별시 종로구 자하문로15길 18 (통인동) 2층,02-722-0911,37.5808190992,126.9699630613,3493987.0,15.0,http://tong.visitkorea.or.kr/cms/resource/83/3493983_image2_1.jpg,success,exact_kor,,16:00~21:00,,https://tonginmarket.modoo.at/,,success,True,,,,02-722-0911
POI_c3737821e9,Yeonhui-dong (연희동),street,,,,,연희동칼국수 본점,서울특별시 서대문구 연희맛로 37 (연희동),,37.5682726333,126.9307614341,2842966.0,39.0,http://tong.visitkorea.or.kr/cms/resource/56/2842956_image2_1.jpg,success,exact_kor,,월요일: 휴무일 | 화요일: 오전 11:00 ~ 오후 8:30 | 수요일: 오전 11:00 ~ 오후 8:30 | 목요일: 오전 11:00 ~ 오후 8:30 | 금요일: 오전 11:00 ~ 오후 8:30 | 토요일: 오전 11:00 ~ 오후 8:30 | 일요일: 오전 11:00 ~ 오후 8:30,,,,success,True,,,,02-335-3955
POI_539199209b,Jungnang Dulle-gil (중랑둘레길),park,,,,,,,,37.5801942,127.1030288,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 휴무일 | 일요일: 24시간 영업,,,,,False,,,,
POI_ba27f8ee19,Hangdong Railroad (항동철길),tourist_spot,,,,,,,,37.4887516,126.8354704,,,,not_found,,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,https://korean.visitseoul.net/walking-tour/%ED%95%AD%EB%8F%99%EC%B2%A0%EA%B8%B8_/32125,,,False,,,,
POI_7974947313,Bukhansan Mountain (북한산),park,,,,,북한산 둘레캠프,서울특별시 은평구 연서로 608-2 (진관동),,37.647980175,126.9388306633,2727279.0,28.0,http://tong.visitkorea.or.kr/cms/resource/62/2727662_image2_1.jpg,success,exact_kor,,,,https://www.instagram.com/dulle_camping/,,no_intro,True,,,,02-381-3392
POI_23f23769b5,Bukhansan Caravan & Glamping (북한산 카라반&글램핑),tourist_spot,,,,,,,,37.6505811,126.9377606,,,,not_found,short_kor,,,,,,,False,,,,02-381-3947
POI_09ba32611d,Naksan Park City Wall Trail (낙산공원 성곽길),park,,,,,,,,37.5760794,127.0089876,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,https://parks.seoul.go.kr/template/sub/naksan.do,,,False,,,,02-2148-1114
POI_536c305b48,Seolleung and Jeongneung Royal Tombs (선릉과 정릉),history,,,,,서울 선릉과 정릉 [유네스코 세계유산],서울특별시 강남구 선릉로100길 1,,37.5074206801,127.0471803291,126525.0,12.0,,success,exact_kor,,06:00~21:00,매주 월요일,https://royal.khs.go.kr,['en'],success,True,,,,02-568-1291
POI_5d9f740538,Coex Mall (코엑스몰),shopping,,,,,스타필드 코엑스몰,서울특별시 강남구 영동대로 513 (삼성동),,37.5119175967,127.059217995,1984944.0,38.0,http://tong.visitkorea.or.kr/cms/resource/55/3081355_image2_1.jpg,success,exact_kor,,10:00~22:00,,http://www.starfield.co.kr/coexmall,,success,True,,,,02-6002-5300
POI_ed245ea670,Seongsu-dong Area (성수동),street,,,,,성수동 수제화거리,서울특별시 성동구 성수동2가 289-30,,37.5444526709,127.0572144762,2650231.0,12.0,http://tong.visitkorea.or.kr/cms/resource/78/2933778_image2_1.bmp,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,,,success,True,,,,
POI_b7f41656a3,Leeum Museum of Art (리움미술관),museum,,,,,,,,37.5379389,126.9992749,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 6:00 | 수요일: 오전 10:00 ~ 오후 6:00 | 목요일: 오전 10:00 ~ 오후 6:00 | 금요일: 오전 10:00 ~ 오후 6:00 | 토요일: 오전 10:00 ~ 오후 6:00 | 일요일: 오전 10:00 ~ 오후 6:00,,https://www.leeum.org/,,,False,,,,02-2014-6901
POI_3513a26c1e,Bluesquare Performance Hall (블루스퀘어),tourist_spot,,,,,,,,37.5407031,127.0026478,,,,not_found,,,,,http://www.bluesquare.kr,,,False,,,,1544-1591
POI_d9c7eff8a8,Dongjakdaegyo Bridge (동작대교),tourist_spot,,,,,,,,37.51049390000001,126.9817655,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,,,,False,,,,
POI_7f5252bca6,Seorae Village (서래마을),street,,,,,바른고기 정육점 서래마을본점,서울특별시 서초구 동광로 80 (방배동),,37.492926916,126.9913191564,2855865.0,39.0,http://tong.visitkorea.or.kr/cms/resource/63/2855863_image2_1.jpg,success,exact_kor,,월요일: 오전 11:30 ~ 오후 10:00 | 화요일: 오전 11:30 ~ 오후 10:00 | 수요일: 오전 11:30 ~ 오후 10:00 | 목요일: 오전 11:30 ~ 오후 10:00 | 금요일: 오전 11:30 ~ 오전 10:00 | 토요일: 휴무일 | 일요일: 오전 11:30 ~ 오후 10:00,,http://justbutchers.co.kr/,,success,True,,,,02-3482-5963
POI_5413b22ccf,Apgujeong Rodeo (압구정 로데오),street,,,,,압구정 로데오거리,서울특별시 강남구 압구정동 일대,,37.5268766055,127.0388971983,126823.0,12.0,http://tong.visitkorea.or.kr/cms/resource/84/3393784_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,,,success,True,,,,
POI_34b390d1af,Make Your Own Course (나만의 코스 만들기),tourist_spot,,,,,,,,37.5572727,126.9283179,,,,not_found,,,월요일: 오전 11:00 ~ 오후 10:00 | 화요일: 오전 11:00 ~ 오후 10:00 | 수요일: 오전 11:00 ~ 오후 10:00 | 목요일: 오전 11:00 ~ 오후 10:00 | 금요일: 오전 11:00 ~ 오후 10:00 | 토요일: 오전 11:00 ~ 오후 10:00 | 일요일: 오전 11:00 ~ 오후 10:00,,https://www.dotnote.co.kr/,,,False,,,,010-3283-5824
POI_fd3260b6f9,Dongdaemun Market / DDP (동대문시장/동대문디자인플라자),tourist_spot,,,,,,,,37.5665256,127.0092236,,,,not_found,short_kor,,월요일: 오전 10:00 ~ 오후 8:00 | 화요일: 오전 10:00 ~ 오후 8:00 | 수요일: 오전 10:00 ~ 오후 8:00 | 목요일: 오전 10:00 ~ 오후 8:00 | 금요일: 오전 10:00 ~ 오후 8:00 | 토요일: 오전 10:00 ~ 오후 8:00 | 일요일: 오전 10:00 ~ 오후 8:00,,https://ddp.or.kr/,,,False,,,,02-2153-0000
POI_17458e0bf8,Gwanghwamun Area (광화문광장),tourist_spot,,,,,광화문광장,서울특별시 종로구 세종대로 172,,37.5727035021,126.9769709861,775394.0,12.0,http://tong.visitkorea.or.kr/cms/resource/84/3589184_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://gwanghwamun.seoul.go.kr/main.do,,success,True,,,,02-2133-7732
POI_3371b3ba11,Namsan Cable Car/N Seoul Tower (남산케이블카/N서울타워),tourist_spot,,,,,,,,37.5524078,126.9872005,,,,not_found,short_kor,,,,,,,False,,,,
POI_88998fcd9f,K-Star Road (K-스타로드),kpop_landmark,,,,,,,,37.52793399999999,127.0409421,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,,,,False,,,,
POI_32b6bcdbc5,Banpo Bridge Moonlight Rainbow Fountain (반포대교 달빛무지개분수),tourist_spot,,,,,,,,37.5126335,126.9984783,,,,not_found,,,,,https://hangang.seoul.go.kr/www/contents/856.do?mid=849,,,False,,,,02-3780-0578
POI_d5c6165e2a,Seongsu-dong Cafe Street (성수동 카페거리),cafe,,,,,성수동 카페거리,서울특별시 성동구 성수동2가,,37.5432527996,127.0566145649,2930901.0,12.0,,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,성동구 문화관광 https://www.sd.go.kr/tour,,success,True,,,,02-2286-5114
POI_2af347c8f5,Jongno Hanok Cafes (종로 한옥 카페),cafe,,,,,,,,37.5731833,126.9898614,,,,not_found,short_kor,,월요일: 오전 10:30 ~ 오후 10:00 | 화요일: 오전 10:30 ~ 오후 10:00 | 수요일: 오전 10:30 ~ 오후 10:00 | 목요일: 오전 10:30 ~ 오후 10:00 | 금요일: 오전 10:30 ~ 오후 10:00 | 토요일: 오전 9:00 ~ 오후 10:00 | 일요일: 오전 10:30 ~ 오후 10:00,,,,,False,,,,
POI_09eb098808,Yeonnam-dong Cafe Street (연남동 카페거리),cafe,,,,,,,,37.5626398,126.9226781,,,,not_found,short_kor,,월요일: 오전 11:00 ~ 오후 10:00 | 화요일: 오전 11:00 ~ 오후 10:00 | 수요일: 오전 11:00 ~ 오후 10:00 | 목요일: 오전 11:00 ~ 오후 10:00 | 금요일: 오전 11:00 ~ 오후 11:00 | 토요일: 오전 11:00 ~ 오후 11:00 | 일요일: 오전 11:00 ~ 오후 11:00,,https://instagram.com/yn_cherryblossom,,,False,,,,050-71359-3121
POI_9451bac1f5,Namdaemun Hairtail Alley (남대문 갈치골목),restaurant,,,,,,,,37.5597611,126.9769822,,,,not_found,short_kor,,월요일: 오전 10:00 ~ 오후 10:00 | 화요일: 오전 10:00 ~ 오후 10:00 | 수요일: 오전 10:00 ~ 오후 10:00 | 목요일: 오전 10:00 ~ 오후 10:00 | 금요일: 오전 10:00 ~ 오후 10:00 | 토요일: 오전 10:00 ~ 오후 10:00 | 일요일: 오전 10:00 ~ 오후 10:00,,,,,False,,,,
POI_dc1f6964c1,Itaewon World Food Street (이태원 세계음식거리),street,,,,,,,,37.5349631,126.9933922,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,,,,False,,,,
POI_a87a3b67fb,Apgujeong Rodeo Street (압구정 로데오거리),shopping,,,,,압구정 로데오거리,서울특별시 강남구 압구정동 일대,,37.5268766055,127.0388971983,126823.0,12.0,http://tong.visitkorea.or.kr/cms/resource/84/3393784_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,,,success,True,,,,
POI_3d7683574d,National Hangeul Museum (국립한글박물관),museum,,,,,,,,37.5210856,126.9808781,,,,not_found,short_kor,,,,https://www.hangeul.go.kr/,,,False,,,,02-2124-6200
POI_6bc6d392f0,"National Museum of Modern and Contemporary Art, Korea (국립현대미술관)",museum,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,exact_kor,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,02-2022-0600
POI_2a8ea1bb09,Hyundai Motor Studio Seoul (현대모터스튜디오 서울),tourist_spot,,,,,,,,37.5211697,127.0343743,,,,not_found,short_kor,,월요일: 오전 9:00 ~ 오후 9:00 | 화요일: 오전 9:00 ~ 오후 9:00 | 수요일: 오전 9:00 ~ 오후 9:00 | 목요일: 오전 9:00 ~ 오후 9:00 | 금요일: 오전 9:00 ~ 오후 9:00 | 토요일: 오전 9:00 ~ 오후 9:00 | 일요일: 오전 9:00 ~ 오후 9:00,,https://motorstudio.hyundai.com/seoul/ln/main.do?strgCd=02,,,False,,,,
POI_168b667b41,63 Building Observatory (63빌딩 전망대),tourist_spot,,,,,,,,37.5198332,126.9400724,,,,not_found,,,,,https://www.hanwharesort.co.kr/irsweb/resort3/tpark/square_tp_intro.do,,,False,,,,02-789-5663
POI_6af3d36db4,Yeouido Hangang Park (여의도 한강공원),park,,,,,,,,37.5267106,126.9347112,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,https://hangang.seoul.go.kr//,,,False,,,,02-3780-0561
POI_23d9942029,Seoul Central Mosque (서울중앙성원),tourist_spot,,,,,,,,37.5334912,126.9975,,,,not_found,short_kor,,월요일: 오전 6:00 ~ 오후 9:00 | 화요일: 오전 6:00 ~ 오후 9:00 | 수요일: 오전 6:00 ~ 오후 9:00 | 목요일: 오전 6:00 ~ 오후 9:00 | 금요일: 오전 6:00 ~ 오후 9:00 | 토요일: 오전 6:00 ~ 오후 9:00 | 일요일: 오전 6:00 ~ 오후 9:00,,http://www.koreaislam.org/en/mainpage/,,,False,,,,02-793-6908
POI_14820d9d09,Lotte World Mall Duty Free (롯데면세점 월드타워점),shopping,,,,,,,,37.512516,127.1019519,,,,not_found,short_kor,,월요일: 오전 10:30 ~ 오후 7:30 | 화요일: 오전 10:30 ~ 오후 7:30 | 수요일: 오전 10:30 ~ 오후 7:30 | 목요일: 오전 10:30 ~ 오후 7:30 | 금요일: 오전 10:30 ~ 오후 7:30 | 토요일: 오전 10:30 ~ 오후 7:30 | 일요일: 오전 10:30 ~ 오후 7:30,,https://www.lottedfs.com/,,,False,,,,02-3213-3800
POI_87fa6e1219,Lotte Mart Seoul Station Branch (롯데마트 서울역점),shopping,,,,,,,,37.555809,126.9704828,,,,not_found,short_kor,,월요일: 오전 10:00 ~ 오전 12:00 | 화요일: 오전 10:00 ~ 오전 12:00 | 수요일: 오전 10:00 ~ 오전 12:00 | 목요일: 오전 10:00 ~ 오전 12:00 | 금요일: 오전 10:00 ~ 오전 12:00 | 토요일: 오전 10:00 ~ 오전 12:00 | 일요일: 오전 10:00 ~ 오전 12:00,,https://map.naver.com/p/search/%EC%A0%9C%ED%83%80%ED%94%8C%EB%A0%89%EC%8A%A4%20%EC%84%9C%EC%9A%B8%EC%97%AD%EC%A0%90/place/11625327?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue%26x%3D126.768429%26y%3D37.694331&searchType=place,,,False,,,,1899-3000
POI_f8b5700747,Myeong-dong Shopping Street (명동거리),shopping,,,,,,,,37.5637699,126.9844765,,,,not_found,short_kor,,,,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6a7ed3b6-0be8-48fd-8786-6ef63e171f35&utm_source=googlemap,,,False,,,,
POI_bac294ed14,Express Bus Terminal Station Underground Shopping Center (고속터미널 지하상가),shopping,,,,,,,,37.506163,127.0049887,,,,not_found,short_kor,,월요일: 오전 9:00 ~ 오후 8:00 | 화요일: 오전 9:00 ~ 오후 8:00 | 수요일: 오전 9:00 ~ 오후 8:00 | 목요일: 오전 9:00 ~ 오후 8:00 | 금요일: 오전 9:00 ~ 오후 8:00 | 토요일: 오전 9:00 ~ 오후 8:00 | 일요일: 오전 10:00 ~ 오후 8:00,,https://golmok-store.kr/gotomall,,,False,,,,02-535-8182
POI_a607011f2f,Famille Station (파미에스테이션),restaurant,,,,,,,,37.5031765,127.0046549,,,,not_found,,,월요일: 오전 10:00 ~ 오후 10:00 | 화요일: 오전 10:00 ~ 오후 10:00 | 수요일: 오전 10:00 ~ 오후 10:00 | 목요일: 오전 10:00 ~ 오후 10:00 | 금요일: 오전 10:00 ~ 오후 10:00 | 토요일: 오전 10:00 ~ 오후 10:00 | 일요일: 오전 10:00 ~ 오후 10:00,,http://www.centralcityseoul.co.kr/famille,,,False,,,,02-6282-0114
POI_4a3236e3d1,Guest House (게스트하우스),tourist_spot,,,,,게스트하우스강남,"서울특별시 강남구 압구정로34길 33 (신사동,현대맨션) 22-2-2",,37.5261154387,127.030900726,2607620.0,32.0,,success,exact_kor,,,,www.guesthousegangnam.com,,success,True,,,,02-563-7941
POI_c5f3e8845c,Hongdae Street Performance (홍대 거리공연),street,,,,,,,,37.5561973,126.9250341,,,,not_found,short_kor,,,,http://sanjihair.simplybook.asia/,,,False,,,,02-336-7715
POI_e46ba6479f,Palaces (궁궐),history,,,,,한양도성 안 궁궐과 학교이야기,,,37.6017918513,126.98052817,1953123.0,25.0,http://tong.visitkorea.or.kr/cms/resource/12/1868112_image2_1.jpg,success,exact_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://seoulcitywall.seoul.go.kr/index.do,['en'],success,True,,,,
POI_5ffee6b8ed,Hangang River (한강),park,,,,,광나루한강공원,서울특별시 강동구 선사로 83-106 (암사동) 83-106,,37.5500198634,127.1222639517,250252.0,12.0,http://tong.visitkorea.or.kr/cms/resource/11/3393811_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://hangang.seoul.go.kr/,,success,True,,,,02-3780-0501
POI_d7c5b0e2e2,Traditional Culture Experience (전통문화체험),culture,,,,,,,,37.5601392,126.9946052,,,,not_found,short_kor,,,,http://www.kh.or.kr/kh,,,False,,,,02-2266-9101
POI_814da3ec89,Hongdae Street (홍대거리),street,,,,,,,,37.5561973,126.9250341,,,,not_found,short_kor,,,,http://sanjihair.simplybook.asia/,,,False,,,,02-336-7715
POI_2053301e4f,HiKR GROUND (하이커 그라운드),kpop_landmark,,,,,,,,37.5685891,126.9818622,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 8:00 | 수요일: 오전 10:00 ~ 오후 8:00 | 목요일: 오전 10:00 ~ 오후 8:00 | 금요일: 오전 10:00 ~ 오후 8:00 | 토요일: 오전 10:00 ~ 오후 8:00 | 일요일: 오전 10:00 ~ 오후 8:00,,https://english.visitkorea.or.kr/svc/sp/hikr,,,False,,,,02-729-9498
POI_6bb5037860,Ewha Womans Univ. (이화여자대학교),street,,,,,,,,37.5618588,126.9468339,,,,not_found,short_kor,,월요일: 오전 9:00 ~ 오후 5:00 | 화요일: 오전 9:00 ~ 오후 5:00 | 수요일: 오전 9:00 ~ 오후 5:00 | 목요일: 오전 9:00 ~ 오후 5:00 | 금요일: 오전 9:00 ~ 오후 5:00 | 토요일: 휴무일 | 일요일: 휴무일,,http://www.ewha.ac.kr/,,,False,,,,02-3277-2114
POI_901220bc70,Yeouido (여의도),park,,,,,메리어트 이그제큐티브 아파트먼트 서울 여의도,서울특별시 영등포구 여의대로 8 (여의도동),,37.5212667678,126.9186194232,1327006.0,32.0,http://tong.visitkorea.or.kr/cms/resource/66/3555066_image2_1.JPG,success,exact_kor,,,,http://www.measeoul.com,,success,True,,,,02-2090-8000
POI_75da923f8a,Jonggak Station Food Alley (종각 젊음의 거리),restaurant,,,,,,,,37.5689971,126.9856706,,,,not_found,short_kor,,,,,,,False,,,,
POI_b043d486be,Yongsan (용산),street,,,,,고두리 용산점,서울특별시 용산구 한강대로39길 10,,37.5308748789,126.9686007095,2823949.0,39.0,,success,exact_kor,,"월요일: 오전 11:30 ~ 오후 10:30 | 화요일: 오전 11:30 ~ 오후 10:30 | 수요일: 오전 11:30 ~ 오후 10:30 | 목요일: 오전 11:30 ~ 오후 10:30 | 금요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:30 | 토요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:30 | 일요일: 오전 11:30 ~ 오후 3:00, 오후 5:00~10:30",,http://instagram.com/goduriyongsan/,,success,True,,,,02-794-9993
POI_6986999690,Korea House (한국의집),culture,,,,,,,,37.5602041,126.9947198,,,,not_found,short_kor,,"월요일: 휴무일 | 화요일: 오후 12:00~3:00, 오후 6:00~10:00 | 수요일: 오후 12:00~3:00, 오후 6:00~10:00 | 목요일: 오후 12:00~3:00, 오후 6:00~10:00 | 금요일: 오후 12:00~3:00, 오후 6:00~10:00 | 토요일: 오후 12:00~3:00, 오후 6:00~10:00 | 일요일: 휴무일",,https://www.chf.or.kr/kh,,,False,,,,02-2266-9101
POI_795b196af2,Nodeul Island (노들섬),tourist_spot,,,,,노들섬,서울특별시 용산구 양녕로 445 (이촌동),,37.5177178854,126.9580520415,2638475.0,12.0,,success,exact_kor,,"[하절기(3월~10월)]<br>
- 화요일~금요일 10:00~21:00<br>
- 주말 및 공휴일 10:00~22:00<br>
[동절기(11월~2월)]<br>
- 화요일~일요일 10:00~20:00<br>
[야외공간] 상시 개방<br>
※ 개별시설마다 운영시간이 상이함",매주 월요일 / 1월 1일 / 설·추석,https://nodeul.org/,,success,True,,,,
POI_3a37ea2b5f,Songpa Naru Park (Seokchonhosu Lake) (송파나루공원 (석촌호수)),park,,,,,,,,37.5113096,127.1051525,,,,not_found,,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://parks.seoul.go.kr/parks/detailView.do?pIdx=118,,,False,,,,02-2147-3385
POI_abf3a81f36,Seoul Museum of Art (SeMA) (서울시립 북서울미술관),museum,,,,,,,,37.5640625,126.9738125,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 8:00 | 수요일: 오전 10:00 ~ 오후 8:00 | 목요일: 오전 10:00 ~ 오후 8:00 | 금요일: 오전 10:00 ~ 오후 9:00 | 토요일: 오전 10:00 ~ 오후 7:00 | 일요일: 오전 10:00 ~ 오후 7:00,,https://sema.seoul.go.kr/,,,False,,,,02-2124-8800
POI_65040f3e25,Gana Art Center (가나아트센터),museum,,,,,,,,37.6121861,126.9750972,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 7:00 | 수요일: 오전 10:00 ~ 오후 7:00 | 목요일: 오전 10:00 ~ 오후 7:00 | 금요일: 오전 10:00 ~ 오후 7:00 | 토요일: 오전 10:00 ~ 오후 7:00 | 일요일: 오전 10:00 ~ 오후 7:00,,http://www.ganaart.com/,,,False,,,,02-720-1020
POI_a54f016df2,PKM Gallery (PKM갤러리),museum,,,,,PKM갤러리,서울특별시 종로구 삼청로7길 40 (삼청동),,37.584143895,126.9800981543,2739443.0,14.0,http://tong.visitkorea.or.kr/cms/resource/51/3451451_image2_1.jpg,success,exact_kor,전시별 상이,월요일: 휴무일 | 화요일: 오전 9:00 ~ 오후 6:00 | 수요일: 오전 10:00 ~ 오후 6:00 | 목요일: 오전 10:00 ~ 오후 6:00 | 금요일: 오전 10:00 ~ 오후 6:00 | 토요일: 오전 10:00 ~ 오후 6:00 | 일요일: 오전 9:00 ~ 오후 6:00,,"https://www.pkmgallery.com
https://www.instagram.com/pkmgallery/",['en'],success,True,전시별 상이,,False,02-734-9467
POI_c7af56b81e,"Leeum, Samsung Museum of Art (삼성미술관 리움)",museum,,,,,,,,37.5379389,126.9992749,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 6:00 | 수요일: 오전 10:00 ~ 오후 6:00 | 목요일: 오전 10:00 ~ 오후 6:00 | 금요일: 오전 10:00 ~ 오후 6:00 | 토요일: 오전 10:00 ~ 오후 6:00 | 일요일: 오전 10:00 ~ 오후 6:00,,https://www.leeum.org/,,,False,,,,02-2014-6901
POI_e1d7f6b44a,Biscuit Floor (비스킷 플로어),cafe,,,,,,,,37.6252144,127.0737545,,,,not_found,short_kor,,월요일: 오전 8:00 ~ 오후 7:00 | 화요일: 오전 8:00 ~ 오후 7:00 | 수요일: 오전 8:00 ~ 오후 7:00 | 목요일: 오전 8:00 ~ 오후 7:00 | 금요일: 오전 8:00 ~ 오후 7:00 | 토요일: 오전 10:00 ~ 오후 7:00 | 일요일: 오전 10:00 ~ 오후 7:00,,http://instagram.com/biscuit_floor,,,False,,,,02-9970-8610
