poi_id,poi_name,poi_type,address,lat,lng,description,vs_title,vs_addr,vs_tel,vs_lat,vs_lng,vs_content_id,vs_content_type,vs_firstimage,step2_status,step2_match_type,vs_admission_fee,vs_use_time,vs_holiday,vs_homepage,vs_foreign_languages,step2_detail_status,vs_matched,vs_admission_fee_text,vs_admission_fee_value,vs_admission_fee_free,vs_phone
POI_d4190961da,Deokhongjeon Hall (덕홍전),history,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,palace_fallback:덕수궁,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,
POI_71eb10e187,Jeonggwanheon Pavilion (정관헌),history,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,palace_fallback:덕수궁,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,
POI_7cb3396d2d,Jungmyeongjeon Hall (중명전),history,,,,,중명전,서울특별시 중구 정동길 41-11 (정동),,37.5667846662,126.9725521115,1017547.0,12.0,http://tong.visitkorea.or.kr/cms/resource/97/3578397_image2_1.jpg,success,exact_kor,,09:30~17:30 (입장 마감 17:00),매주 월요일,https://royal.khs.go.kr/ROYAL,['en'],success,True,,,,
POI_e533aa87fd,Gwanghwamun (광화문),tourist_spot,,,,,광화문,서울특별시 종로구 사직로 161,,37.576072552,126.9768042386,126512.0,12.0,http://tong.visitkorea.or.kr/cms/resource/72/3069472_image2_1.JPG,success,exact_kor,,"[1월~2월] 09:00~17:00 (입장마감 16:00)<br>
[3월~5월] 09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)<br>
[9월~10월] 09:00~18:00 (입장마감 17:00)<br>
[11월~12월] 09:00~17:00 (입장마감 16:00)<br>
※ 기관사정에 따라 관람시간 단축 및 조정이 있을 수 있음","매주 화요일<br>※ 단, 화요일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr,,success,True,,,,
POI_6592e33537,Heungnyemun (흥례문),tourist_spot,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,palace_fallback:경복궁,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,
POI_57777da298,Geunjeongjeon (근정전),history,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,palace_fallback:경복궁,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,
POI_a80c684879,Sajeongjeon (사정전),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_f239ff2a88,Gangnyeongjeon (강녕전),history,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,palace_fallback:경복궁,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,
POI_4b99ab7636,Gyeonghoeru (경회루),tourist_spot,,,,,경회루,서울특별시 노원구 동일로 1005 (공릉동),,37.6199803173,127.0745301956,2842443.0,39.0,http://tong.visitkorea.or.kr/cms/resource/38/2842438_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_1e49440df4,Sujeongjeon (수정전),history,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_8d5204cdb9,Yeongchumun (영추문),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_54cb309545,Site of Taehwagwan (태화관 터),history,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_f46db7c658,Site of Boseongsa (보성사 터),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_a5936a9d86,Central Temple of Cheondogyo (천도교 중앙대교당),history,,,,,천도교 중앙대교당,서울특별시 종로구 삼일대로 457 (경운동),,37.5752617096,126.9865255983,250323.0,12.0,http://tong.visitkorea.or.kr/cms/resource/64/3300764_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://www.khs.go.kr,['en'],success,True,,,,
POI_c3ec54e024,Ihwa Village (이화벽화마을),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_933f0cd1f5,Naksan Park (낙산공원),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_5098a4dcc2,Naksan 1-gil (낙산1길),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_e0ebae97dc,Marronnier Park (마로니에공원),park,,,,,마로니에공원,서울특별시 종로구 대학로 104,,37.5802419773,127.0027239807,126487.0,12.0,http://tong.visitkorea.or.kr/cms/resource/35/3506735_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,http://parks.seoul.go.kr,,success,True,,,,
POI_ed685b4197,City Hall Station (시청역),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_bc5e719d26,Seoul Museum of Art (서울시립미술관),museum,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_89b5940c1b,Jeongdong First Methodist Church (정동제일교회),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_4e5ac0c4e5,National Jeongdong Theater of Korea (국립정동극장),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_e13a6c8e79,Sontag Hotel Site (손탁호텔 터),history,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_5e749d9433,Heunginjimun Gate (흥인지문),history,,,,,흥인지문,서울특별시 종로구 종로 288 (종로6가),,37.5712209291,127.0097180432,126514.0,12.0,http://tong.visitkorea.or.kr/cms/resource/27/2536327_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,,['en'],success,True,,,,
POI_7871272844,Changsin-dong (창신동),street,,,,,창신동골목길,서울특별시 종로구 창신동 23-268,,37.5771453074,127.0134286483,2946517.0,12.0,http://tong.visitkorea.or.kr/cms/resource/32/2947132_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://tour.jongno.go.kr/tour/,,success,True,,,,
POI_9236a318d7,Hamnyeongjeon Hall (함녕전),tourist_spot,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,palace_fallback:덕수궁,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,
POI_1650dd87fd,Namdaemun Presbyterian Church (남대문교회),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_91df56add7,Cheonghakji Pond and Cheonugak Pavillion (청학지 및 천우각),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_d484fd5e0d,Carpenter Yi Seung-eop's House in Samgak-dong (삼각동 이승업 가옥),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_81af3b63b0,General Kim Choon-yeong's House in Samcheong-dong (삼청동 김춘영 가옥),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_47b43fd38e,Min Family's House in Gwanhun-dong (관훈동 민씨 가옥),history,,,,,관훈동 민씨 가옥 (구 부마도위박영효가옥),서울특별시 중구 퇴계로34길 28,,37.5585082277,126.9935754302,1605990.0,12.0,http://tong.visitkorea.or.kr/cms/resource/88/3077788_image2_1.JPG,success,exact_kor,,"- 하절기(4월~10월) 09:00~21:00<br>
- 동절기(11월~3월) 09:00~20:00","매주 월요일 (단, 월요일이 공휴일인 경우 정상 운영)",남산골한옥마을 https://www.hanokmaeul.or.kr/국가유산청 https://www.heritage.go.kr,['en'],success,True,,,,
POI_6f4d4a32d3,Yun Taek-yeong's Jaesil in Jegi-dong (제기동 윤택영 재실),history,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_172652f434,Yun Family’s House in Ogin-dong (옥인동 윤씨 가옥),history,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_835607f8cf,Insa-dong Culture Street (인사동 문화의거리),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_4c4fe42b4f,Jogyesa Temple (조계사),tourist_spot,,,,,조계사(서울),서울특별시 종로구 우정국로 55 (견지동),,37.5739784579,126.9827509785,128144.0,12.0,http://tong.visitkorea.or.kr/cms/resource/13/3533413_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://www.jogyesa.kr,,success,True,,,,
POI_a085ec83b8,March First Declaration of Independence Plaza (3·1운동 기념터),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_51d59410bf,Tongin Store (통인가게),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_c9be3acb0a,Kyung-In Museum of Fine Art (경인미술관),museum,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_12d3b29a26,Exit 3 of Jamsil Station (잠실역 3번 출구),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_b91e422c95,Samjeondobi Monument (삼전도비),history,,,,,서울 삼전도비,서울특별시 송파구 삼학사로 136 (잠실동),,37.5091158401,127.0978839997,231897.0,12.0,http://tong.visitkorea.or.kr/cms/resource/47/3401547_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://www.songpa.go.kr/culture,['en'],success,True,,,,
POI_0d13b2844d,Songpanaru Park (송파나루공원),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_14996ce883,The Gallery HOSU (더 갤러리 호수),museum,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_32fa14e6d1,Seokchon Lake (석촌호수),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_5cd5819e88,Seoul Anglican Cathedral of St. Mary & St. Nicholas (성공회 서울주교좌성당),tourist_spot,,,,,대한성공회 서울주교좌성당,서울특별시 중구 세종대로21길 15 (정동),,37.5674235431,126.9760378872,127015.0,12.0,http://tong.visitkorea.or.kr/cms/resource/54/3568354_image2_1.jpg,success,exact_kor,,11:00~16:00,주말,http://www.cathedral.or.kr,,success,True,,,,
POI_da60bf47c2,Yangijae (양이제),history,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_ce48add5d0,Former Russian Legation (구 러시아공사관),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_256221e96d,Yongsan Railroad High School (용산철도고등학교),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_77b79906bf,HYBE (하이브),kpop_landmark,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_71476cfd33,Nodeulseom (노들섬),tourist_spot,,,,,노들섬,서울특별시 용산구 양녕로 445 (이촌동),,37.5177178854,126.9580520415,2638475.0,12.0,,success,exact_kor,,"[하절기(3월~10월)]<br>
- 화요일~금요일 10:00~21:00<br>
- 주말 및 공휴일 10:00~22:00<br>
[동절기(11월~2월)]<br>
- 화요일~일요일 10:00~20:00<br>
[야외공간] 상시 개방<br>
※ 개별시설마다 운영시간이 상이함",매주 월요일 / 1월 1일 / 설·추석,https://nodeul.org/,,success,True,,,,
POI_2608a43830,Insa-dong (인사동),street,,,,,다이나믹 메이즈 인사동,서울특별시 종로구 인사동길 12 (인사동) 지하 1층,,37.5719398862,126.9872367386,2392535.0,12.0,http://tong.visitkorea.or.kr/cms/resource/94/3540794_image2_1.jpg,success,exact_kor,,10:00~18:00 (입장마감 17:00),연중무휴,http://www.dynamicmaze.com,['en'],success,True,,,,
POI_079a69d8c1,Bukchon (북촌),tourist_spot,,,,,경복궁 북쪽마을 북촌 즐기기,,,37.576072552,126.9768042386,1952962.0,25.0,http://tong.visitkorea.or.kr/cms/resource/81/1075281_image2_1.jpg,success,exact_kor,,,,,['en'],success,True,,,,
POI_b8b7d4247f,Mapo Food Street (마포 음식문화거리),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_551a366065,Jeoldusan Martyr's Shrine (절두산순교성지),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_cca9192fc3,Yanghwajin Foreign Missionary Cemetery (양화진외국인선교사묘원),history,,,,,양화진외국인선교사묘원(외인묘지),서울특별시 마포구 양화진길 46,,37.5465275879,126.9111804997,126938.0,12.0,http://tong.visitkorea.or.kr/cms/resource/36/3384436_image2_1.JPG,success,exact_kor,,월요일~토요일 10:00~17:00,매주 일요일,http://www.yanghwajin.net,['en'],success,True,,,,
POI_bace9084bb,Myeongdong Cathedral (명동성당),tourist_spot,,,,,서울 명동성당,서울특별시 중구 명동길 74 (명동2가),,37.5633131117,126.9872814233,126804.0,12.0,http://tong.visitkorea.or.kr/cms/resource/84/3082884_image2_1.png,success,exact_kor,,"- 일요일 07:00~20:00<br>
- 월요일~토요일 09:00~19:00",연중무휴,http://www.mdsd.or.kr,['en'],success,True,,,,
POI_e306ac370d,Anglican Cathedral in Seoul (성공회 서울주교좌성당),tourist_spot,,,,,대한성공회 서울주교좌성당,서울특별시 중구 세종대로21길 15 (정동),,37.5674235431,126.9760378872,127015.0,12.0,http://tong.visitkorea.or.kr/cms/resource/54/3568354_image2_1.jpg,success,exact_kor,,11:00~16:00,주말,http://www.cathedral.or.kr,,success,True,,,,
POI_67b25cd097,Myeongdong Theater (명동예술극장),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_08c5526e19,Seosomun Martyrs’ Shrine (서소문역사공원),history,,,,,서소문역사공원,서울특별시 중구 칠패로 5 (의주로2가),,37.5596854342,126.9693637143,1605977.0,12.0,http://tong.visitkorea.or.kr/cms/resource/82/3384982_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://www.seosomun.org/,['en'],success,True,,,,
POI_1500e2b30f,Seongsu Yeonmujang-gil (성수 연무장길),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_5a20572da9,Amore Seongsu (아모레성수),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_ec46942673,Seongsu Handmade Shoes Street (성수동 수제화거리),shopping,,,,,성수동 수제화거리,서울특별시 성동구 성수동2가 289-30,,37.5444526709,127.0572144762,2650231.0,12.0,http://tong.visitkorea.or.kr/cms/resource/78/2933778_image2_1.bmp,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,,,success,True,,,,
POI_7ac2f535f6,Seongsu Self-Photo Booths (성수동 셀프사진관),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_6bdcac6d3e,Seoul Forest (서울숲),park,,,,,서울숲 곤충식물원,서울특별시 성동구 뚝섬로 273 (성수동1가),,37.5431247707,127.0418131384,3442142.0,12.0,http://tong.visitkorea.or.kr/cms/resource/17/3442117_image2_1.JPG,success,exact_kor,,하절기 화~일 10:00~17:00 / 동절기 화~일 11:00~16:00,매주 월요일,,,success,True,,,,
POI_d47a445470,Seongsu-dong Galbi Alley (성수동 갈비골목),restaurant,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_14973b1d57,Seongsu Sky Bridge (성수 스카이브릿지),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_7d606b91fa,Seoul Robot & AI Museum (서울로봇인공지능과학관),museum,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_3b9874631f,Seoul Science Center (서울시립과학관),museum,,,,,서울시립과학관,서울특별시 노원구 한글비석로 160 서울시립과학관,,37.6418694763,127.0766127147,2989541.0,14.0,http://tong.visitkorea.or.kr/cms/resource/51/3068951_image2_1.jpg,success,exact_kor,무료,,,science.seoul.go.kr,['en'],success,True,무료,0.0,True,
POI_789362211b,Dream Forest (북서울꿈의숲),park,,,,,북서울꿈의숲,서울특별시 강북구 월계로 173 (번동),,37.619724251,127.0445440464,822384.0,12.0,http://tong.visitkorea.or.kr/cms/resource/44/3540144_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,http://parks.seoul.go.kr,,success,True,,,,
POI_097340a6ce,Gyeongchun Line Forest (경춘선숲길),street,,,,,경춘선숲길,서울특별시 노원구 하계동 107-2,,37.6316233163,127.0694164404,2704696.0,28.0,http://tong.visitkorea.or.kr/cms/resource/58/2650858_image2_1.jpg,success,exact_kor,,,,https://parks.seoul.go.kr/parks,,no_intro,True,,,,
POI_3c884c7b58,Surak Hyu Treehouse (수락휴),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_f2e5d14212,National Aviation Museum of Korea (국립항공박물관),museum,,,,,국립항공박물관,서울특별시 강서구 하늘길 177 (공항동),,37.5569217768,126.8088867586,2706762.0,14.0,http://tong.visitkorea.or.kr/cms/resource/14/3569014_image2_1.jpg,success,exact_kor,"무료<br>※ 단, 체험프로그램은 유료임으로 자세한 사항은 홈페이지 참조",,,https://www.aviation.or.kr/,['en'],success,True,"무료<br>※ 단, 체험프로그램은 유료임으로 자세한 사항은 홈페이지 참조",0.0,True,
POI_b19e2be4df,Seoul Botanic Park (서울식물원),park,,,,,서울식물원,서울특별시 강서구 마곡동로 161 (마곡동),,37.5692236076,126.8360144928,2589349.0,12.0,http://tong.visitkorea.or.kr/cms/resource/60/2658460_image2_1.jpg,success,exact_kor,,"[주제원(온실, 주제정원)]<br>
- 평시(3월~10월) 09:30~18:00 (입장마감 17:00)<br>
- 동절기(11월~2월) 09:30~17:00 (입장마감 16:00)","[주제원(온실, 주제정원)] 매주 월요일<br>[열린숲 / 호수원 / 습지원] 연중무휴<br>※ 기타 휴관일은 서울식물원 홈페이지 참조",http://botanicpark.seoul.go.kr/,,success,True,,,,
POI_ac1c2617d8,SEOULDAL (서울달),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_1d7fac595d,National Assembly Building (국회의사당),tourist_spot,,,,,국회의사당,서울특별시 영등포구 의사당대로 1 (여의도동),,37.529424118,126.9166304856,126827.0,12.0,http://tong.visitkorea.or.kr/cms/resource/82/3573082_image2_1.jpg,success,exact_kor,,홈페이지 참조,홈페이지 참조,https://www.assembly.go.kr,,success,True,,,,
POI_d6f92b733b,Hangang River Bus (한강버스),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_88cea6cd2c,Lotte World Adventure (롯데월드 어드벤처),tourist_spot,,,,,롯데월드 어드벤처,서울특별시 송파구 올림픽로 240,,37.5113516917,127.0979006014,126498.0,12.0,http://tong.visitkorea.or.kr/cms/resource/00/3304300_image2_1.jpg,success,exact_kor,,"[월요일~목요일, 일요일] 10:00~21:00<br>
[금요일~토요일] 10:00~22:00<br>
※ 매표 및 입장 : 영업 종료 1시간 전 마감<br>
※ 운영시간 변동될 수 있으므로 자세한 사항은 홈페이지 참조",연중무휴<br>※ 기상상태에 따라 매직아일랜드 일부 어트랙션 중단 가능<br>※ 기상상태와 별개로 현장 상황에 따라 운휴하거나 중간 점검할 수 있음,http://www.lotteworld.com,['en'],success,True,,,,
POI_1c108b5d50,Seoul Sky (서울스카이),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_2ace1a03b9,Jangchung-dong Jokbal Alley (장충동 족발 골목),street,,,,,장충동 족발 골목,서울특별시 중구 장충단로 174 (장충동1가),,37.560291575,127.0058964795,699279.0,12.0,http://tong.visitkorea.or.kr/cms/resource/72/3589072_image2_1.jpg,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,비짓서울 https://korean.visitseoul.net/restaurants,,success,True,,,,
POI_02a2b899b7,Namsangol Hanok Village (남산골한옥마을),tourist_spot,,,,,남산골한옥마을,서울특별시 중구 퇴계로34길 28 (필동2가),,37.5597775194,126.9932865315,126747.0,12.0,http://tong.visitkorea.or.kr/cms/resource/94/2932494_image2_1.bmp,success,exact_kor,,"- 하절기(04~10월) 09:00~21:00<br>
- 동절기(11~03월) 09:00~20:00","매주 월요일(단, 월요일이 공휴일일 경우 익일 휴관)",http://hanokmaeul.co.kr,['en'],success,True,,,,
POI_643978ac1c,Sindang-dong Tteokbokki Town (신당동 떡볶이 타운),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_70ca7943ac,Dongdaemun Shopping Town (동대문 쇼핑타운),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_b4ded8af36,DDP (Dongdaemun Design Plaza) (DDP),tourist_spot,,,,,동대문디자인플라자(DDP),서울특별시 중구 을지로 281 (을지로7가),,37.566107632,127.0095709797,2470006.0,12.0,http://tong.visitkorea.or.kr/cms/resource/06/3539606_image2_1.jpg,success,exact_eng,,"10:00~20:00<br>
※ 프로그램에 따라 일부공간 탄력운영",1월 1일 / 설·추석 당일<br>※ 시설 별로 상이하므로 자세한 사항은 홈페이지 참조,http://www.ddp.or.kr,,success,True,,,,
POI_1d620a82a9,Dongdaemun Grilled Fish Alley (동대문 생선구이 골목),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_f8fb03d794,Namdaemun Market (남대문시장),shopping,,,,,남대문시장,서울특별시 중구 남대문시장4길 21,,37.5592467455,126.9776796357,132180.0,38.0,http://tong.visitkorea.or.kr/cms/resource/67/2612867_image2_1.jpg,success,exact_kor,,점포 별로 상이함,,http://www.namdaemunmarket.co.kr,,success,True,,,,
POI_4d2cc36893,Namdaemun Galchi-jorim Alley (남대문 갈치조림골목),street,,,,,남대문 갈치조림골목,서울특별시 중구 남대문시장길 16-17 (남창동),,37.5597300093,126.9769408005,748018.0,12.0,http://tong.visitkorea.or.kr/cms/resource/35/3082835_image2_1.png,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,,,success,True,,,,
POI_0cd80a3e9c,Deoksugung Palace (덕수궁),history,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,exact_kor,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,
POI_e53be2a250,Myeong-dong (명동),shopping,,,,,"가을 , 명동으로",서울특별시 중구 퇴계로 지하126 (충무로2가),02-2277-8971,37.5609633613,126.985959388,3021762.0,15.0,http://tong.visitkorea.or.kr/cms/resource/65/3559865_image2_1.png,success,exact_kor,,12:00~18:00,,,['en'],success,True,,,,02-2277-8971
POI_c2508d19fc,Euljiro Nogari Alley (을지로 노가리 골목),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_a6bd885b8f,Cheonggyecheon Stream (청계천),park,,,,,"겨울, 청계천의 빛",서울특별시 중구 태평로1가 1,02-904-1159,37.5691317067,126.9776154729,2785797.0,15.0,http://tong.visitkorea.or.kr/cms/resource/36/3567636_image2_1.jpg,success,exact_kor,,18:00~22:00,,http://www.seoulcl.kr/main/index.html,,success,True,,,,02-904-1159
POI_dc418f049b,Netmarble Game Museum (넷마블게임박물관),museum,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_0ef206caca,The Hyundai Seoul (더현대서울),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_de45fbcefa,e-Sports Hall of Fame (e스포츠 명예의 전당),museum,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_b1d280caaa,HiKR Ground (하이커 그라운드),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_8d2f0133dc,LoL Park (롤파크),tourist_spot,,,,,롤파크,서울특별시 종로구 종로 33 그랑서울 타워[1] 3층 롤파크,,37.5710121125,126.9814539585,2768087.0,28.0,http://tong.visitkorea.or.kr/cms/resource/30/3454730_image2_1.JPG,success,exact_kor,,,,https://www.leagueoflegends.com/ko-kr,,no_intro,True,,,,
